family,seed,n_queries,cover,sys1,sys3,sys5,sys10,mrr,ndcg10,temp_n,temp_mae,temp_within_5c,temp_within_10c,temp_within_20c,model,route10
Friedel-CraftsAcylation,1,475,0.5831578947368421,0.2,0.3263157894736842,0.3726315789473684,0.44,0.28104518048839316,0.30003655913757776,239,10.0050281358159,0.4225941422594142,0.6610878661087866,0.8702928870292888,ProSys,0.6189473684210526
Friedel-CraftsAcylation,1,475,0.5831578947368421,0.23789473684210527,0.32210526315789473,0.3473684210526316,0.3684210526315789,0.290888033471251,0.30422657789160346,0,,,,,Without_LTR,0.6189473684210526
Friedel-CraftsAcylation,1,475,0.5831578947368421,0.2,0.3263157894736842,0.3726315789473684,0.44,0.28104518048839316,0.30003655913757776,239,12.516189413389123,0.3054393305439331,0.5857740585774058,0.799163179916318,Without_RGNN_temperature,0.6189473684210526
Friedel-CraftsAcylation,2,475,0.5831578947368421,0.20631578947368423,0.3242105263157895,0.3705263157894737,0.4631578947368421,0.28832736404606807,0.3122368588774311,239,10.091635248326359,0.40585774058577406,0.6652719665271967,0.8661087866108786,ProSys,0.6189473684210526
Friedel-CraftsAcylation,2,475,0.5831578947368421,0.24210526315789474,0.33263157894736844,0.3536842105263158,0.3684210526315789,0.2962628649049444,0.307600266116675,0,,,,,Without_LTR,0.6189473684210526
Friedel-CraftsAcylation,2,475,0.5831578947368421,0.20631578947368423,0.3242105263157895,0.3705263157894737,0.4631578947368421,0.28832736404606807,0.3122368588774311,239,12.542060588577408,0.3263598326359833,0.6192468619246861,0.8284518828451883,Without_RGNN_temperature,0.6189473684210526
Friedel-CraftsAcylation,0,475,0.4336842105263158,0.17894736842105263,0.25263157894736843,0.2905263157894737,0.33473684210526317,0.22949712579106665,0.24226900528600984,0,,,,,B1_ProductNB,0.6189473684210526
Friedel-CraftsAcylation,0,475,0.4589473684210526,0.08,0.13052631578947368,0.17263157894736844,0.2505263157894737,0.12889069892557886,0.14649873993800028,0,,,,,B2_ProductGNN,0.6189473684210526
Friedel-CraftsAcylation,0,475,0.5157894736842106,0.15368421052631578,0.2568421052631579,0.27578947368421053,0.33263157894736844,0.2194591589099685,0.2370345493001427,212,12.355114192684304,0.4339622641509434,0.6273584905660378,0.8113207547169812,B3_SequentialFNN,0.6189473684210526
Friedel-CraftsAcylation,0,475,0.4357894736842105,0.06315789473684211,0.13894736842105262,0.17052631578947366,0.2505263157894737,0.12270282033950193,0.1460127221590676,0,,,,,B4_ReactionGCNN,0.6189473684210526
Friedel-CraftsAcylation,1,475,0.42736842105263156,0.07578947368421053,0.14105263157894737,0.1936842105263158,0.2568421052631579,0.131179554428994,0.15065717315378907,0,,,,,B2_ProductGNN,0.6189473684210526
Friedel-CraftsAcylation,1,475,0.52,0.17894736842105263,0.27157894736842103,0.3094736842105263,0.3536842105263158,0.24199661363312916,0.2587370084103871,214,12.245930270474648,0.4205607476635514,0.6308411214953271,0.8130841121495327,B3_SequentialFNN,0.6189473684210526
Friedel-CraftsAcylation,1,475,0.48,0.04842105263157895,0.13473684210526315,0.17473684210526316,0.25894736842105265,0.11306829916337219,0.13732977807506952,0,,,,,B4_ReactionGCNN,0.6189473684210526
Friedel-CraftsAcylation,2,475,0.4357894736842105,0.07157894736842106,0.11578947368421053,0.16210526315789475,0.23789473684210527,0.1187778821974402,0.13470949525427767,0,,,,,B2_ProductGNN,0.6189473684210526
Friedel-CraftsAcylation,2,475,0.511578947368421,0.13684210526315788,0.23578947368421052,0.2673684210526316,0.3094736842105263,0.20227680886592853,0.21791743661278679,211,12.622363459866193,0.44075829383886256,0.6113744075829384,0.7962085308056872,B3_SequentialFNN,0.6189473684210526
Friedel-CraftsAcylation,2,475,0.45052631578947366,0.06315789473684211,0.13473684210526315,0.1831578947368421,0.2442105263157895,0.12045012979372574,0.14190499839945114,0,,,,,B4_ReactionGCNN,0.6189473684210526
